customer_id,sex
12008229,
6173757,
13659906,Male
6345185,
1635720,Male
11657815,
12259483,
8702292,
11109887,
6543794,Male
412759,
17180052,Female
19714976,Female
2632381,
2761421,
11045956,Female
8383317,
17897905,
19043663,
19274592,
10116916,Female
6872169,
6127582,
16938030,Female
1013989,
11141098,Male
2932578,Male
7772096,Female
5300522,
16262340,Female
14839002,
15705833,
6810870,Female
6824137,Male
11525104,
16403693,Female
20499120,Male
12546619,
16956686,Female
18096465,Male
1485133,
4031955,Female
15839048,
15894447,
2656202,
7741055,Male
9248933,
15275735,
4668952,
20199886,Female
10706083,
11778503,
20618811,
4267157,Female
14606368,Male
9640121,Female
19054630,
5389274,
18956505,Female
8552738,
15875337,
20963280,Male
4829842,Female
5400883,
5203049,
9581217,Female
6799553,Female
7089789,Female
10051715,
4542209,Male
6607596,Female
4034202,
21156550,Female
13517366,Male
3638505,Female
114286,
20287752,Male
1569293,Female
10800592,Female
8766933,
11165229,
16576523,
19116421,
20933263,
4506326,Female
3763793,Male
398812,
13860890,
16106543,
4311565,Male
16038672,
16973534,
16610581,
4259235,
5631899,
3963108,
20159337,Male
17035536,
7660815,
13606492,
20713097,
6303785,Female
7046592,Male
2706751,Female
1506186,
17070259,
683754,
3463204,Female
6759600,Female
1881388,Female
8014562,
12890567,Female
2097535,
8881349,
14567658,Male
7975058,Female
12658951,
3563721,Female
5480094,
1164080,Female
17496621,Male
1710329,Female
18281874,Female
19821585,
14420203,
2345445,
11269728,Female
12476834,Female
3598554,Female
21071182,Female
5060949,Female
19767022,Female
9887923,
4157937,
19752474,Female
18097372,
1039558,Female
15360215,
19559943,Female
8244957,Male
13010596,
15765744,Male
4963544,Female
14875302,Female
19567781,Female
600907,Male
11433906,Male
14955286,
18043726,
8439283,Male
8332944,
18762555,
12246327,Female
13507003,Female
11312108,Female
2949586,
6426526,Male
1408631,
7055341,Male
20448835,Female
1044093,
1911443,
16502370,
1664982,
1749929,
11370324,Male
1564092,
15717869,Female
8370542,
16797046,Female
8213089,
14827968,
6937989,Female
20907396,Female
6138547,
11020522,
2451765,Female
20414056,
13267945,
8102767,Female
13435901,
2747346,Female
8011935,
6499677,
1650863,
7228205,Female
12530955,
13781098,Female
20190100,Female
4476974,Female
7862911,Female
10012953,Female
12151098,
12072608,
19577387,
476911,
12096792,
10139876,Female
6788169,
18671757,Male
6736102,
9089234,
2895152,
7912865,Female
16886877,Female
21319810,Female
4714498,
14690975,
14644762,Female
845740,Female
10367569,Female
1909920,Female
5731397,Male
16989732,
16068555,Female
13162726,
4009378,
19054133,Male
10341210,Female
20937814,Female
15089470,Female
19566917,Female
9996543,
13368827,
15213022,Male
15664890,Male
16381139,
4743792,Female
13178830,Female
11347069,Female
5241536,
14437846,
7480840,
4546282,
16341951,
19952491,
8541324,Female
7015307,Male
18361405,
19587836,
8024976,Male
9117599,Male
6609450,
1146639,Female
10320954,Male
13490025,Male
12922295,Female
8057325,Female
287160,
14740513,
6522905,
8649726,Male
11010953,
9986245,
20945630,Female
1164300,Female
5521239,
17683738,Female
19688604,Male
3245271,Male
4779404,
2916403,Female
14406951,Female
19661808,Female
8456320,
103573,Female
16669237,
19867370,Male
20915686,Male
19824177,Male
3386237,
20404532,
13435510,Female
10633084,Female
16156347,Male
12779327,Male
7423416,
8084009,Male
15900987,
14758275,
6571189,
3551342,
2950889,
21176045,Female
19358392,Female
9697233,Male
19475814,Female
18526426,Female
14513516,Female
13450486,
19905405,Female
11203044,Male
19448122,Female
2305806,
328685,Male
2508284,Male
8703204,
14919960,
19079623,
9125159,
13738714,Female
17047003,Male
19910058,
4768375,
10437117,Female
17275568,
2912067,
557536,Female
8632493,
12030139,Female
4553455,Female
14879956,
3816295,
202272,Male
9645525,Female
21323251,Female
18103549,Male
11981133,
6498842,Female
747190,
14297903,Female
15117019,Male
4743095,Male
7419193,
1054841,Female
19222791,Female
15970915,
18389667,Female
5615553,
6352322,Male
19420078,
14162134,Female
17298580,Female
99152,Male
21006560,Female
15907410,Female
10488518,
4629055,Female
18932092,Female
14075050,Female
12745347,
12611974,
17505638,
19633967,Female
21052875,Female
10144220,
6066015,Female
9892350,Female
9100755,Female
3518308,
11039756,
8736806,
7849641,
8677085,
3874983,Male
12043482,Female
15218036,
19274847,
14947525,
4064359,
19190766,Female
8711999,
5357653,
18956202,Female
15079221,Male
19225473,
4213885,Female
3263997,Female
7919404,
12521335,Male
1060947,Female
5103231,Female
17499326,
12949939,
17544390,Female
19239567,Female
13360278,
646709,
8413223,Female
12523925,
10132426,
10507043,Female
10691168,
6488521,
13350938,
5808833,
7077475,Female
14033751,Male
21348776,Female
20916742,
6354962,
12965634,
8025136,
19868899,Male
21510040,
16521763,
2379982,Male
2291020,Female
13820236,
994771,Male
8763429,Male
7960951,
885745,Female
15278887,
14331814,Female
14526349,
7306286,Female
7626920,
3393905,Male
2431051,Female
6682929,
18974223,
3025119,
20359366,Female
13867277,
3960193,Female
8727086,
2057242,
13281258,
12641845,
6025046,
18415458,
17551667,
9683197,
3913647,Female
15323876,Male
3903222,Female
14883386,
18185774,
20576466,Male
18401310,
15238628,
12627632,Female
12341621,
18994332,Female
9344394,Male
15209982,
16530503,
5423768,Female
10274989,Male
2918063,Female
11133154,
13549376,
12981853,
14401626,
11702113,
19147998,Male
8910835,Female
14328880,Female
2851085,Female
8922808,Male
12463399,Male
8330762,
4467868,
17814525,Male
8584377,Female
697789,Female
2650278,Female
315863,Female
17959881,
16076301,
11307222,
6056077,Male
7744844,
6311158,
5038597,
735922,
1032076,
634831,Male
2094364,Female
17055549,
2665872,Male
2247212,
14277429,
1819110,Male
11915954,
14688149,Female
19067407,
8364956,
16026304,Male
8763662,
17016564,
6639690,Female
15255568,Female
5906819,Female
19751907,Male
567866,
20591358,Male
837282,Female
16277676,Female
1375756,
5625254,Female
7086061,
14607685,
775214,Male
11582714,
11730027,Male
9618794,
3744629,
4393106,
4152141,Female
2113458,Female
5661096,Male
6765237,Female
3069980,
7437409,Male
18462163,
12993177,
18359970,
12960499,Female
20371775,Male
20424756,
12063748,
7651180,
13696758,
19408277,Female
370103,
971584,
4582411,
6458862,Female
20860958,Female
4966027,
14625059,Female
2924853,
933492,Female
2562195,Male
7905574,
7078284,Female
13270467,Male
13978414,Male
19982014,
9101680,Female
6963644,Female
873781,
17716556,
9611542,
3209261,Male
13363920,
5717428,Female
5256403,Female
9380101,Female
2949627,
18015232,
2132497,Female
134816,
20756937,Female
21476654,Female
8958232,
10404023,
19697337,Female
8028947,
14709578,Female
13752789,
4540329,
655817,Female
17300233,
15431400,
18891966,
4267460,Male
19438507,Female
16285515,Male
318664,
4402925,Female
7317602,Male
11387242,
19623740,Female
7451031,Male
13314606,
10698979,
8626192,Female
4292584,Female
9574769,
11708661,Female
15108311,
15364522,Female
3686180,
6989618,
11986019,
14293806,Female
998228,Female
2328907,Male
5822497,Female
12174228,
8772458,Female
11040756,
12832824,
2688914,Female
3963326,
4518974,Female
15847613,Male
5242656,
7234559,
19391831,Female
18504232,Female
1287742,Female
19544512,Female
20088975,Female
7179292,
4700565,Female
7639233,Male
14088989,Male
1166963,Male
11850983,
7751178,
27766,
512237,Female
741355,Male
3898081,Female
8502231,Female
13525799,
4994896,Female
8002563,Female
20094992,
19565575,Female
12358076,Female
6548243,
14598322,
18454758,Male
9160811,Female
3434384,
10665541,Male
7695508,Female
18870638,Male
7398751,
6836390,Female
18272882,Female
6419787,Female
12882772,
13047723,Female
12924299,Female
9919360,Female
4481333,Female
18672966,Female
6664712,
270033,
7904002,
17519126,Female
14704131,
5708713,Female
10111357,
19943426,Female
16347984,
18272406,Female
6277795,
7215462,
8683498,Female
8814313,Female
299027,
19874432,Male
15936939,Female
8523304,Female
3645259,Female
601719,Male
12398133,Male
15423161,Female
14596741,
9016484,
8313803,Male
14740889,Male
12727954,
3015154,
12047838,Male
18123697,Female
13434879,
17471681,
5587230,
17430688,Female
1663848,
14286417,Female
59172,Female
20420191,
7200745,Female
15084172,Male
16089350,
18300295,
8679269,Female
17876410,
12191608,Male
30998,
15820558,
11471277,
6524903,
19836662,Female
8080382,
19927497,
8710892,Female
20066817,Female
10931823,Male
19770186,
20268218,
19319172,Female
15519619,Male
2559799,
21474881,
15924480,Female
5208726,Male
1449509,Female
6821279,Male
3764736,Male
15823240,
13067749,
1832646,
12326333,
7411959,
2085343,
13794941,Male
17747095,Male
2230730,
106167,Male
3118216,Female
2798580,Male
19354192,
3667119,Male
20976209,
9620446,Male
1800599,Female
4723984,Female
9455379,Female
4103042,
722796,Female
19705391,
5624295,
15068308,Female
16562806,Female
12977666,
11518354,
4408206,Female
3452253,Female
20680907,
1796268,Male
17795849,Male
10199501,Female
1893946,
15438816,Male
21080426,
6282364,Male
2398187,
4183648,Male
15007741,Female
6151567,Male
17536881,Female
1026703,Female
10526914,Male
6478288,
6628830,
16986538,
18439630,Female
4668934,
3414204,
15399556,Female
4755711,
4333898,Female
15013722,Female
2710031,
16439779,
19889613,
4918750,Male
799618,Female
3594399,
17228768,Female
15668776,
14068797,Female
7983119,
16888461,
2482003,Female
322570,Female
12350099,Female
18982626,
4655421,Male
15673378,
11649121,Female
20762406,
14525811,
9059165,
2269871,Female
16877312,
6586202,
8628161,
3630858,
13680901,Male
14750967,Male
19499584,
17462699,Female
3078249,
14814353,
2916600,Female
13822843,Female
18799183,Female
15590395,Female
10112311,
17325696,
5567612,Female
6502474,Female
20169488,Female
4175233,Male
3136503,Male
14333787,Male
8294367,
12454101,
11735594,
1205850,Female
20600744,Male
3070946,
1599727,Male
7894525,
5033009,
14843244,Female
28614,Female
2282960,
2420421,Female
14317171,Female
18191294,Female
7811742,
4964443,Female
3392551,
9972679,Male
1839391,
2330602,Female
2284482,
6250547,Male
11614018,Female
13426850,Female
6365050,Female
3100657,Female
15619878,
8674174,
2093750,Female
10147752,
13019107,
4301384,
12136767,Female
1820861,
1229376,
20121296,
13298602,
7341625,Female
11683767,Male
6669761,Male
3008161,
6373164,Male
17101370,Female
7458045,
8355225,Female
5585338,Female
20857903,
17961681,
14628833,Male
6020127,
13681090,Female
6866473,Male
9693151,
20958250,Female
11651394,Female
7158437,Female
13472822,Female
3811837,Female
20960235,Female
3985484,Female
9141500,Female
20979780,
8723557,
17392489,
5728887,Male
20105267,Female
29008,Female
16454632,Male
1378417,Female
4582386,Female
15557436,
5177523,Male
11490821,Female
11150923,
15271223,Female
9950914,Female
20635631,
13453412,Female
13115564,
6428411,Female
12973536,
606155,
10491180,
5110261,Female
1177132,
11574742,
10988226,Female
7799625,Female
19334649,Female
2366783,
15269405,Female
3052397,
17492588,
13389928,Female
20232860,Female
16781328,
4328866,Male
8417633,Female
20326856,Female
1329975,Male
12243719,Male
9200879,
12481914,
13955813,Female
12296594,Female
12273092,Female
13162330,
16190909,Female
1770509,Female
8243732,
17207070,Female
4510094,Female
8273445,Female
4558519,Female
14052797,
2164893,
19970471,Female
6373643,Female
11793917,
9456405,
9313873,Female
19665563,Female
7245693,
19322562,
9552398,
6892956,Male
20041817,Male
7757321,Female
20234224,
18623513,Female
18237427,
21403205,Male
7363232,
2109751,
2270013,Male
12896478,
15981459,Female
4999341,Female
21161818,
12764375,
13739781,Female
17576966,Male
19099383,Female
1871510,Female
17937197,Female
13107582,Female
12980994,
9396381,Female
3492960,Female
200584,Female
15485028,Male
280983,
14896129,Female
5618140,
3500439,Female
2173800,
16027100,
11937150,Male
17821914,
1071357,
1969547,
3504252,Male
16251403,
19522099,
3063550,Female
19681856,Female
6848821,
4838052,Female
1237635,Female
10609945,Male
4255886,Male
11480770,Female
1276143,Female
14984969,Female
9994039,
11800347,Female
17797669,
13733714,Female
6379672,Female
16870223,
4035193,
4127781,
20614084,
13169436,
11520302,Male
690429,
16718180,Female
12822883,
8696807,
15091457,Female
17965798,
6930498,Male
4540261,Female
2229966,
4377884,Female
824878,Female
10089770,
1760170,
3721921,Female
18392988,
16182640,
21073051,
18084225,
9711124,Male
20527478,
903979,Female
9604921,Male
10664471,Male
21500066,Female
11731323,
4899719,
13511406,
17794788,
2071520,
1283244,Female
19127634,Female
5889672,Female
4254446,
1612010,Female
20371988,Female
10790405,
4523909,Male
12596407,
20766353,
14643469,Female
20957703,Male
14359154,Female
17005989,Female
33037,
7540174,
1601406,
4086338,
20663823,
7484994,
3083476,
9265267,
14511602,
12156366,
6289634,
5335153,Male
3064896,Female
16626415,
5348242,Female
9746078,Male
19974490,Female
17674151,
4705213,
20657312,
17721584,
5992378,Male
2724926,Male
18220270,Male
1802460,
14339801,
13290146,Female
13893125,Male
10585065,Male
8672204,Female
8662734,Male
20134407,
12301155,
19041551,Female
7340766,Female
15677151,Female
13988627,Female
9727192,Female
12817049,
711940,Female
10251424,Female
2645448,
3876099,
16544682,
18107490,Female
542901,Female
8362612,
7080775,Female
9239851,
7298981,Male
7318547,Male
19917774,Male
11242960,
16057796,
2795789,
8207736,
357406,Male
2391852,
20993430,Female
16562576,Female
14967904,
5267051,
281295,
21279825,
1695404,Male
8299603,Female
16652947,
8038270,
2332650,
7931662,
457660,Male
15581587,
7099344,Female
6469244,
4821357,
6716422,Male
19960532,
1681360,Male
10421306,Male
9883565,Female
3929768,Male
17355536,Female
11089530,
19701443,
9057338,Male
14234280,Male
18580692,
4867276,Female
21254005,
15747319,
5446587,Female
3489191,
10395337,
17053229,
14094100,Female
3202315,Female
8560569,Female
18155493,
12241687,Male
7451861,Female
18419921,Female
2015597,
17461395,Male
8215770,Female
18981509,
1939909,Male
9703372,
11889745,
17066283,Female
11231993,Female
13267099,
15426459,Female
1456286,Female
20432621,Female
2267755,Female
14602920,Female
20597896,
15715393,Male
15215092,
17959582,Female
4319540,
13152099,Female
16529231,
10232576,
1764255,Female
18824910,Male
14485298,Male
12283763,Male
9453233,
14807872,Male
10076130,Male
4667674,Female
16121901,
20047301,Female
8817686,Female
6582335,
20229254,Female
2661094,Male
6525454,
11664113,
20111237,Female
9542557,
15004339,Male
11395816,
7989705,
12797872,
1815100,
3957799,Male
21111252,
3646995,
16487334,
2948916,Female
1631082,
2639788,
12780976,Male
12129124,
1012124,Female
6084974,
3454435,
8762808,
1642057,
3820753,
7401142,Female
11884709,
11920805,
3883717,
20151131,
14544884,
20826432,
2074451,Female
13511396,
6418459,
13765205,
14490163,
2827857,
12782675,
14513991,Male
19510944,
18253518,
8578043,
11836753,
13506439,Female
9536058,
7229000,
10544383,
10833079,Female
17315893,
2745138,Male
9652084,Female
2383244,Female
16719625,Female
4111735,Female
15678063,Female
6510235,
21494682,Female
14384348,Female
16747732,
6541712,
9958294,Female
11893914,Female
21301843,Male
12480056,
2152646,Female
17271567,Female
1430490,Male
12731650,
7600909,
19294976,Female
12900976,Male
17478782,Female
10353740,Female
4910356,
11626423,
8071023,
8367754,
17903781,Female
2845776,
13002552,
7327719,Female
12858121,Female
4678164,Male
15837858,
17298550,
7989793,Female
12303137,
9003981,
465602,Female
10896001,
4379038,Male
20095718,Female
14029959,
19257303,Female
16244140,Male
17882073,
13703515,Male
1160365,Female
4146940,Female
19700663,
10368419,Male
19382126,Female
14485178,Female
3340778,Female
5396708,
18530383,Female
19214141,
15260349,
20997617,Female
16729756,
20907544,Female
831457,Female
9678078,
42884,
909883,
17502467,
18945907,
9740456,Male
9104167,
19754421,Female
2429983,
15297016,Male
7164304,
10082221,
4549473,
3382301,Male
3259971,
1047522,Female
13612817,Female
15046806,Female
1932309,Female
16999945,Female
7164366,
3645906,
5505543,Female
2015212,
11849635,Male
7171818,
1487229,Female
17726208,
8472608,Female
13712697,Male
19118731,Female
18970112,Female
9224297,Male
1214489,Male
3613037,Male
1383426,Male
6378684,Female
10550794,
3445687,Female
2745016,Male
14134928,
19870300,Female
11680229,Male
8868879,
16862972,Male
668537,Male
5045997,
11034234,Male
19259977,
17293626,
2584754,
3439016,
4362744,
6208340,
1365898,Male
406617,
12447834,
16739252,
10426937,Male
14327243,Female
8508473,
10987885,
19526478,Female
8920092,Female
99586,Male
13552025,
19894504,
14697443,Female
6780733,
12879790,
8840782,Female
13563542,
16310008,Female
3734449,
12528337,Female
19970533,Female
7763996,Male
15409199,
21420787,
18559422,
2032700,Male
20607872,Female
7687825,
21181376,
189932,Female
18141522,Male
18399718,
19922852,
6716898,Male
18119537,
5139249,Female
14457286,Male
20673400,
15926662,Male
2679262,Female
3731103,Male
9348788,Male
14029827,Female
20475206,
15327063,Female
6330943,Female
19128514,
9725362,Female
8581280,Female
3996627,Female
16961904,Female
8446133,Male
8717789,
17354620,
16398581,Female
17210205,
17309827,Female
14130162,
12142067,Male
2093624,
8555789,Male
2378018,
14916880,
2447992,
10551774,Male
3603107,
52047,
6593256,Male
10623884,
15189603,Female
12531397,
10898346,Female
13172654,Female
14286707,
19503438,Male
6208924,
12798634,Female
998886,
7092595,
3860889,Female
11770942,Male
4735628,Female
4235508,Male
17773170,
17579240,Female
9619343,
16074681,Male
3133174,Male
14928348,Male
5752397,Female
12147145,
17433513,Male
1485564,
18928208,
499351,Female
11941134,Female
10765797,
7486266,Male
13004631,Female
14767427,Female
8445343,Male
1529180,
4379185,
18304213,Male
21386482,Female
6657979,Female
9057258,
12866578,
12995356,Female
7067558,
10674444,
21208795,
16536480,Female
10774659,Male
3609077,Male
5245643,
7074435,Male
3879288,
10095950,Male
20455536,Female
17253931,Female
11334633,Male
18815959,Female
12782720,Female
19439227,Male
11666177,Female
6090148,Female
8692666,
7122477,Male
12932347,
4286102,
8660746,Female
16106173,Male
16522747,Female
7029387,
13404941,Female
13265144,
17823174,Male
4385018,Male
5104271,Female
9170235,Male
17950580,Male
20957158,Female
2421160,
10157524,Female
9145447,Female
16455324,Female
7509904,Female
4028800,
18589202,Male
17057310,
17600838,
7564202,
4198700,
3060668,Male
303113,
7956170,Female
6299852,
13574498,Male
17402791,
3593241,Female
13092823,
2216188,Female
6596616,Female
7649003,Male
7938876,Male
16644402,
17346623,Female
16592655,Female
12443767,Female
14834026,
16983791,
19510065,
15093180,
12938473,Male
16907505,Female
4244072,Male
12185442,Female
16895725,
1723187,
10367637,Female
1826209,
13566640,Male
7389352,
18851878,
3734510,
12593872,
7183005,Female
20350388,
6417330,Male
6560672,
20467,Female
12547411,
15790159,Male
12347292,Male
20631670,Male
17136560,Female
15550703,Male
11210506,Male
5894633,
17513879,Female
2595403,Female
14791903,
6327864,Male
19321442,
19989719,
13022368,
1618790,Male
3347626,
17780965,
758296,Female
12955968,Male
17182354,Female
5681127,Male
21263492,Male
15833568,Female
3144704,Female
1731810,
4834918,Male
14376175,Male
19421783,
18062626,Female
19980638,Female
1286403,Female
21091121,Female
3545581,Female
7722238,Male
7501353,Female
17763537,
10556834,Female
19121894,Female
7476881,
14406648,Male
5537459,Female
21679463,
10114896,
13823329,
20627636,Male
6655527,Female
6013506,
4574374,
20253496,
12697192,Male
12123445,Male
15413379,Female
18336472,Female
16277285,Male
13069937,Female
20981006,Female
14072933,Male
13780625,Female
14189211,
16810867,
16783675,Male
4725792,
17620139,
18251717,
14924681,
5593134,
8442389,
1656368,Female
12982300,Female
10981750,
18202985,
1399524,
1132038,Female
9822899,Female
5375891,Female
3651882,Female
15250831,Female
10251041,
1187498,
7522619,
13494953,Female
16129436,Female
10036169,Male
9145006,
3544123,
8890537,
19004651,Female
20585272,Male
14534549,
1352911,Female
5028281,Female
19075591,
2334086,
6939562,Female
20149203,Male
15428959,Female
16157182,Female
15186391,
1870884,Female
3715022,
20553895,
2914009,Female
6022862,Male
17009947,Male
10801839,
20954338,Male
6796226,
10818556,Female
12800756,
14777274,
5262791,Female
10051919,
19396755,Male
3635272,Female
1856916,
14975689,Female
18281692,
8895789,Female
547921,Male
7910704,
3286851,Male
8587164,
21095594,Female
19895802,Male
3390328,Female
12256053,Male
20549137,Male
8600472,
15364544,Female
18710346,Female
1865810,
20796021,
8112070,
21668060,Male
16732601,
6031172,Female
19198151,
7119579,
4507477,Male
2789176,
11843002,Female
14622143,
11256309,
21031335,
10361893,Male
7848747,
3959727,Male
9312895,
3218263,Male
2670047,Female
14858799,
19944937,Female
2968937,Female
8681543,
16927271,Male
15684841,Female
20779753,Female
13836604,Female
17914291,
6391428,Female
3399781,Male
18629737,
10401089,Female
6301507,
8171494,
13145854,
2556242,Male
9673611,Male
8833923,Female
21299198,
768883,
20203398,
4227768,
21527507,Female
18113037,Male
13027952,Female
18308519,Female
3712516,Male
15149673,Male
19511420,Female
5505072,Female
16156362,Female
561636,Female
20149505,
4496983,
16274935,
15044379,
6509248,
19601404,Male
3382330,
8995593,Male
14063484,Male
19451846,Female
8285182,
6909282,Female
14176460,Female
18936216,Female
5008636,Male
10431326,
4888406,
21471428,
21291681,
10017553,Female
11246050,
590380,
10295419,
5918212,
11007167,Male
2281375,Female
6486109,
20719312,Female
17059783,Male
2934884,Female
8865510,Male
8090947,
8748779,
10808831,
18963188,Female
17924224,
7133311,
289255,Female
19425985,Female
17251532,Female
17942195,Female
10493630,Female
4760875,Female
5661919,
2627419,Female
15178408,Female
9328749,
5098491,
8657669,Female
9299238,Female
2995751,
12779667,Female
19743009,
15494119,Male
11213418,Female
17539839,
11069374,
17527429,
17028382,Male
16910785,Female
6103173,Female
21022647,
5659973,Male
6581873,Female
12723823,Male
4369509,Female
5501046,Female
5706586,Male
13951524,
3678013,Female
10140064,Female
12166917,
11093144,Female
20459903,Male
6382597,
711438,
5289514,Male
17141877,Female
15814183,
3009715,
6484679,Male
7195604,
3997253,Male
4064079,Female
21187863,Female
215393,Male
12429110,
1659828,Female
20436144,
20829226,
16735271,Female
19469822,Female
15782256,Female
13366750,Female
2761943,Female
6079339,Female
11973209,Male
3215516,Male
1831831,
2252804,
9597517,Male
7282378,Male
2894851,Male
3631210,
18441364,
8287922,Male
475123,
4553072,
18250249,Female
11641899,Female
3760563,Male
12008111,
13730887,Male
7919916,Female
2837972,Female
3286481,
78302,
14857967,
12595401,
20520694,
19273569,Female
17520222,
5644507,
14935518,Female
7111856,Female
15196811,Female
19295459,Male
11892694,Female
10207170,
13288175,Female
8873054,Male
21059590,
2367202,Female
16663459,Male
2496909,
19663084,Male
1851956,Female
14664721,
214400,Male
19107953,
4081047,Female
18753502,
16858673,
13695688,Male
5797990,Female
17488012,Female
4860848,Female
19353584,Female
19627161,
16031986,
9762271,
2375315,Female
15934707,Female
14681796,Male
12800354,
7609942,
15926793,
11521851,
11786190,
12692719,Female
9037814,Male
21664304,
6702486,Male
4320997,
10473048,
10782260,
6953426,Female
7000701,
12319320,
15904419,Male
17042315,Female
14624091,Male
10921777,
11508729,Female
15555266,Female
86561,
887409,
16973712,
12085320,Male
14562006,Male
14342578,Male
1130883,Female
5064890,Female
19047452,
103867,Female
8454009,Male
17875239,Male
10077853,
2273713,Male
4999864,Female
6649405,
15011934,Male
17957452,Male
1714883,
11449719,Female
7165181,Male
12576505,Male
15648305,
17240159,Male
10269470,Female
20784285,Male
15216849,Female
5093875,
19589795,Female
1348649,
17433739,
18533026,Male
11006131,Male
4038834,Female
5993439,Female
5552390,Female
6806312,Male
1481483,
10993432,Female
19176434,
5300924,
11052932,Female
17747321,
5300128,Male
2390721,Female
5282714,
17768624,
792030,Female
16334121,
17579964,
4811224,Female
19155771,Female
17215601,Female
20203125,Male
16063394,
7504995,
19390049,Male
2476054,
11880703,
11059425,Male
18202570,Male
5698053,Female
14717330,Female
18692935,Female
19419416,Female
8480663,
14280732,Female
7660545,Female
17347226,Female
8582663,Female
18462676,Female
20263665,
5704110,Male
8143918,
20408289,Female
12804779,
4153175,Female
5326643,
5727578,Male
10207086,Female
16792136,
16860825,Female
18246967,
9906064,Male
20812802,
9374189,
10613418,Female
15777815,
12569977,Male
5124071,Female
9984979,Female
7973891,
16410221,
13767281,Male
20616603,Female
19325590,Female
19166409,
12216709,
9778933,Female
17186405,
10479413,
11717648,Female
15070867,Female
19013551,Female
21350777,Female
18936429,
11171738,
3553875,
12574773,Female
1619804,Female
8944142,
11401255,Female
9582810,
2535707,Female
1575687,
20523390,
15705568,
12263427,
9978519,
202943,
1180000,Female
8296832,
4182491,
216730,Female
5615330,
19746793,Female
8742177,
3009688,
8201681,
9101318,
17491385,
1953226,Female
6519224,
1812665,
3434542,Female
15935,Female
19948744,
405783,Female
16601964,
10414937,Female
1324951,
368261,Female
10616339,
10661466,Female
7872842,Female
18697476,Female
20163357,
3664557,Female
18035719,Female
39770,Female
14452182,
16994897,
2705236,
2666307,
3808302,Female
9456984,
18971510,Female
7754826,Male
13713625,Male
9486578,Female
3314258,
1464541,Female
11955960,Female
15785677,Female
21215073,Female
6612282,Female
13485581,Male
1299781,Female
21039820,
16205992,Female
1764888,
4313784,
3916468,
4400938,Female
7789255,Male
17575110,Female
12149665,Female
13069052,Female
10683077,Male
18268539,Male
15178808,
12560920,Male
12831533,Female
10133602,
9480610,Male
14685339,Female
16696006,Female
10401661,
11461179,
6972632,Male
12129630,Female
5013762,Female
19732002,Female
14894919,Female
18091405,
14343279,
13365730,
17867518,Female
3073715,Male
13162175,Female
3449316,Female
6750186,Female
8209258,
13838510,Female
13868241,Female
14868342,
18418499,Female
7791841,Female
11887956,Female
20742555,
2542308,Female
21488639,
15014952,
8668103,Male
3722502,Female
11068994,
4939124,
1732691,Male
16215871,Female
745149,Female
1393768,
21089292,
11949115,
2971182,
3844332,Female
8243200,
78274,
5546974,Female
18521944,
7960725,
16653770,Female
2474287,Female
15589786,
17303029,Female
20482772,
13731481,
9217811,
285857,
2782411,Male
20450829,
3285335,
15710890,
8230074,Female
1484291,Female
16140163,
5096232,Female
17995611,
13737114,Female
13186129,
14646235,
19547043,Male
3919756,
14850741,
14533843,Male
18102036,
20313370,
3488419,
20553945,
13203608,
3517234,
9229440,
21495614,Female
10405070,Male
11676380,
10122921,
6520710,Female
15233552,Female
18512712,Female
9158122,Female
15717350,
3860843,Female
11416038,
9466989,
16403575,Male
7395653,
11498142,Male
11883930,
18190361,
4745423,Female
3182382,Female
5906503,
11664243,
1102695,
9907365,Female
131032,
16388201,Female
17665292,
15109671,
20260291,
758384,Male
6236543,Male
3462690,Male
10524440,Male
7649081,Female
6838190,Female
3995872,Male
18018009,Female
314226,
18795024,
2393822,Male
10603940,Female
7646662,Female
3894659,Female
19152048,
1833326,Female
18257304,Female
14592440,
156759,Male
17283489,
2387516,
18173581,
6505983,Female
16996035,
12901770,Female
14589440,
20259681,
8616303,
21115414,Male
15942306,Female
14211215,
19414012,
16729316,
8013723,
9703534,
19335947,Male
1140690,Female
12064431,
300616,
1654227,
20388803,
12459127,
9912359,Female
5921315,Male
11419383,Female
1731655,Male
12458036,
7146451,
3543576,
17541274,
12681901,Male
11709688,
17209798,Male
16139176,Female
4103614,
14836546,Male
5348300,
11359427,Female
8448255,Female
10187186,
8028817,Female
21695079,
6264604,
12800113,
508710,
3463879,Female
14796863,
1036906,Male
1421054,
3412782,
9944617,Male
4103008,Female
5928581,Female
3353546,Female
17216154,
16812050,
427303,Male
2781474,Female
7397923,Female
3206437,Male
12570296,
13305755,Female
1844852,Female
5382276,Female
4720729,Female
7399216,Female
18964399,Female
18323638,Female
20790796,Female
15577214,
374208,
10907316,
4117620,Female
19246836,Male
3356627,Female
9118559,Female
17814538,Female
1781757,Female
16043581,
21659231,Female
6376997,
4688672,Female
15996653,Female
13911770,Male
15597199,Female
17935868,Male
20123846,Female
12694935,
7025593,Female
2686261,Female
2708098,
538466,Female
12056477,
6517751,
9197090,Female
20530724,Female
19863777,Male
9149019,Female
15977451,
20756753,Female
9742563,Female
20463999,
17898589,Female
10334607,Female
8526488,Female
12625485,Male
3382798,Female
18077266,Female
8149783,Male
13540059,Female
3002187,
17856617,Male
3169824,
8331586,
17010077,
19683539,Female
9266884,Male
3192925,Female
5667548,
5325385,Male
4162020,Female
1012880,
2652675,Male
19043483,Female
